35,6,32,26,31,38,3
44,25,12,26,11,3,27
20,7,42,12,41,29,9
18,13,16,37,44,27,31
14,33,18,37,31,36,39
31,10,14,2,34,21,26
41,37,43,31,11,12,40
17,42,37,23,30,40,15
19,20,21,31,35,9,8
38,8,15,36,42,16,9
26,25,11,7,30,24,44
41,35,17,31,22,8,44
36,37,21,10,5,13,15
22,8,30,2,20,31,27
19,35,17,44,31,4,43
42,8,32,18,33,17,11
32,23,3,35,7,6,40
28,8,24,37,17,38,16
8,24,5,3,19,44,2
40,38,26,5,24,2,18
34,16,3,7,30,24,12
19,25,31,14,17,1,29
31,11,21,10,6,37,40
7,24,36,39,33,23,3
43,28,13,39,30,20,25
10,42,17,33,39,43,29
33,35,4,5,30,42,10
21,43,4,26,35,39,28
4,42,34,3,36,29,20
26,21,14,20,37,6,15
6,3,38,13,39,36,30
24,1,26,32,39,14,25
18,25,21,40,37,43,32
39,6,3,1,29,16,2
36,24,8,25,43,32,14
27,39,1,19,30,45,13
1,37,25,18,14,6,39
11,39,24,44,43,16,31
10,45,17,27,12,42,34
45,7,2,10,39,42,1
14,2,3,7,42,41,37
30,23,13,2,45,34,3
28,25,37,21,44,9,5
32,22,34,5,43,8,29
12,10,4,41,37,27,18
41,43,16,29,37,32,38
37,34,3,1,13,32,36
34,20,23,8,39,4,7
37,36,33,18,6,38,30
30,36,16,44,22,38,41
22,11,1,36,43,42,31
15,44,26,3,8,33,30
23,5,20,4,2,13,10
22,21,18,39,26,1,19
16,34,44,19,8,24,5
44,14,17,3,20,9,35
13,22,11,28,5,8,42
32,44,3,16,22,43,36
21,14,13,28,19,33,11
39,27,42,3,31,5,15
16,39,43,12,8,42,18
5,43,9,44,11,39,40
19,34,8,21,10,27,2
33,29,8,23,31,11,10
18,32,41,40,21,30,3
16,26,25,24,32,45,8
5,36,7,14,40,27,18
1,6,39,20,34,7,36
15,44,33,20,14,36,30
43,3,10,19,25,14,21
36,39,24,10,4,2,44
8,9,20,28,38,37,5
2,4,35,26,18,3,23
15,10,25,43,29,1,3
31,7,25,22,30,44,26
15,9,10,2,38,45,35
37,45,4,40,42,12,25
5,31,25,8,34,36,14
33,3,24,12,25,30,27
31,30,6,10,24,23,13
39,36,22,38,7,20,15
41,27,31,4,14,22,36
18,40,5,8,43,17,33
40,8,22,18,1,23,24
19,45,39,15,1,14,5
14,44,26,1,40,3,28
28,16,11,20,13,23,22
14,28,10,44,43,27,41
26,3,13,7,24,39,15
14,42,44,8,11,25,1
34,14,42,18,12,20,26
3,5,11,40,30,19,14
9,13,35,4,14,11,45
12,15,18,3,1,21,20
42,26,37,7,31,33,14
2,32,36,29,31,18,23
36,35,39,45,31,14,40
43,22,25,6,34,41,31
38,6,3,17,31,27,30
41,23,27,33,9,28,32
11,37,20,3,32,26,5
5,4,13,10,41,14,27
31,17,34,5,11,15,24
45,39,1,25,27,26,10
12,23,28,32,22,44,20
17,7,36,42,3,19,35
19,21,23,13,38,11,25
15,38,3,43,25,12,44
27,25,7,38,9,32,43
34,37,23,15,3,12,29
19,32,42,1,12,13,26
33,5,15,31,8,12,17
20,10,19,1,17,4,18
44,41,1,29,14,36,3
40,11,31,16,26,2,17
22,44,41,12,8,45,37
10,45,32,21,33,4,3
9,2,1,17,12,39,27
23,22,12,13,2,20,9
12,35,19,5,20,1,25
38,45,43,19,3,12,17
36,7,32,8,18,2,11
7,5,18,10,37,21,2
36,9,43,26,45,23,11
19,34,28,45,4,1,13
41,23,39,40,4,42,34
21,14,33,6,17,12,24
6,7,13,23,33,15,42
5,13,40,41,25,19,8
10,43,7,22,12,34,13
25,42,7,2,40,12,27
31,24,14,12,34,16,1
28,8,32,39,13,34,25
8,20,10,23,41,38,18
44,38,18,40,29,17,2
30,12,6,43,7,18,24
36,30,3,13,2,15,37
14,30,28,18,9,3,7
17,31,27,19,45,40,24
24,34,11,41,33,4,39
25,12,7,8,19,38,9
44,5,2,19,29,40,11
11,34,31,22,4,40,27
36,15,44,33,13,27,22
35,29,10,44,18,19,28
9,32,8,19,15,12,28
31,24,35,21,30,40,36
25,24,26,2,6,3,34
11,13,15,6,16,26,35
41,4,36,9,16,10,26
27,20,37,6,38,42,43
29,37,26,36,43,17,44
3,17,9,16,39,45,38
25,22,23,14,6,44,5
17,14,38,10,31,27,37
33,18,16,23,6,19,36
24,17,7,20,12,38,9
30,41,3,6,43,20,40
9,7,31,38,34,11,40
14,38,15,35,16,33,39
16,28,32,42,37,9,29
38,26,11,36,17,44,20
43,37,25,42,23,34,36
34,45,32,16,43,3,36
23,22,34,21,41,40,39
38,28,4,9,5,8,35
9,31,16,2,8,29,7
26,15,45,5,24,14,23
23,21,33,41,31,3,7
1,29,20,43,33,30,44
32,29,42,1,15,37,31
43,39,23,24,3,26,32
31,44,11,22,41,17,19
37,19,10,21,41,23,18
42,19,14,28,26,13,2
28,32,12,13,37,19,29
31,29,16,24,43,2,23
19,15,26,39,30,29,34
42,29,17,19,32,25,6
32,40,25,14,17,11,12
32,4,43,44,41,42,45
13,21,32,43,17,39,40
12,13,39,44,42,2,37
6,23,17,45,25,8,39
34,15,21,10,7,39,1
5,37,25,7,32,8,10
25,44,3,24,30,13,23
36,32,13,7,19,27,9
10,42,2,28,39,26,29
16,7,23,34,29,45,15
30,26,24,9,2,22,14
9,21,43,38,30,7,10
26,7,18,27,1,42,6
3,11,25,22,38,12,15
5,33,10,16,8,29,4
41,32,1,39,21,37,22
6,33,14,25,17,19,27
22,2,44,6,33,29,3
9,29,15,34,3,38,41
38,7,34,32,22,37,45
24,9,14,11,28,44,4
42,16,14,8,40,43,1
21,44,3,37,5,30,13
42,33,17,10,28,21,31
35,40,44,39,3,17,15
15,27,42,13,43,2,4
9,8,44,7,43,18,29
27,17,2,19,30,40,22
44,32,1,21,11,29,42
31,9,25,11,38,13,36
25,27,30,6,33,1,26
40,31,7,34,45,25,5
19,13,22,44,14,45,26
38,17,26,41,16,23,33
31,27,3,29,15,35,34
27,29,30,34,37,17,35
39,16,26,34,22,35,30
27,15,19,7,10,11,35
14,9,20,28,26,6,24
25,34,16,42,27,29,28
44,28,12,15,11,6,13
34,27,7,35,26,43,38
41,37,8,21,3,2,13
35,8,20,30,18,15,14
4,22,16,43,44,34,28
15,16,41,28,43,36,2
21,24,44,23,7,13,42
25,32,19,33,30,2,21
28,24,21,26,37,7,3
25,36,10,18,17,32,30
7,9,30,25,24,37,44
38,10,7,14,6,20,1
36,43,41,27,26,25,45
27,13,41,20,42,45,6
13,14,43,8,17,19,23
43,6,31,4,26,2,37
22,14,25,17,45,33,3
26,19,39,6,10,41,14
18,15,45,34,24,43,38
5,18,32,12,39,33,9
18,33,27,31,23,36,6
35,34,15,7,43,26,31
17,2,37,26,31,8,40
8,29,40,35,33,34,7
36,18,26,11,35,14,3
31,23,34,13,25,41,35
34,7,16,33,35,40,28
36,25,20,27,29,39,41
5,23,43,8,13,37,20
11,15,18,6,23,29,30
12,22,33,39,41,6,37
34,3,37,12,6,22,21
5,9,2,19,17,36,41
29,7,6,40,38,20,3
12,24,45,21,11,32,41
24,2,43,23,5,37,16
25,42,22,41,29,24,13
34,17,15,12,8,38,16
42,41,29,32,13,10,19
30,4,35,23,21,42,17
6,17,41,29,21,24,25
10,17,34,27,26,30,22
32,17,13,4,24,30,1
33,24,15,14,25,31,44
39,6,18,23,40,29,2
9,4,25,43,31,6,23
18,39,28,17,12,45,40
10,25,18,23,30,37,17
35,23,27,5,10,26,22
25,5,38,34,18,41,26
8,1,40,11,42,6,18
16,5,32,11,21,26,43
44,2,37,27,4,5,32
45,6,40,20,30,27,26
20,8,34,11,38,13,5
44,7,9,4,1,13,27
18,22,15,4,17,9,36
4,35,39,27,37,45,29
45,44,37,8,5,1,11
43,31,28,40,20,23,35
44,15,38,32,27,16,9
3,38,27,20,21,42,8
32,22,42,38,37,5,20
5,29,6,27,17,25,35
45,19,35,20,2,35,15
40,2,16,23,30,31,21
6,1,5,12,27,45,23
22,25,18,28,24,5,31
17,9,26,40,22,1,43
38,3,7,4,33,5,9
14,42,23,41,24,35,28
10,35,45,30,31,2,26
19,44,30,12,22,17,13
16,36,4,42,21,25,34
8,35,3,44,43,26,23
9,3,13,20,21,23,44
45,34,42,25,24,9,36
7,38,27,29,1,14,9
6,11,34,13,32,9,39
15,45,32,5,43,37,42
44,8,13,38,28,17,7
40,42,24,10,1,18,22
3,20,25,28,40,44,9
5,43,27,23,34,17,3
17,8,22,24,29,7,44
30,15,17,20,8,28,10
17,18,29,27,19,32,23
23,41,9,44,35,2,8
3,22,8,15,24,25,28
29,20,34,38,5,7,28
45,41,29,32,2,25,42
9,42,27,43,12,20,38
45,42,38,24,31,40,23
45,33,43,3,25,12,41
32,1,4,42,41,14,29
20,34,42,29,5,39,25
33,17,2,8,42,26,7
25,7,40,5,39,45,22
40,38,35,7,19,37,15
34,42,10,14,38,20,7
27,39,14,2,36,31,41
8,40,36,18,16,33,34
31,42,12,7,18,36,15
43,40,36,20,33,3,21
39,17,2,37,44,18,4
2,25,1,36,12,41,13
39,31,45,6,15,5,32
11,17,20,24,2,27,28
35,12,13,24,45,43,26
17,18,27,13,3,12,16
4,15,41,35,29,31,20
3,20,9,43,24,7,29
20,35,44,17,36,9,15
36,5,33,43,32,16,11
25,13,30,20,8,37,12
13,14,31,4,41,35,27
1,39,30,42,27,3,36
3,27,2,6,14,10,32
32,35,23,24,29,15,5
5,45,2,13,30,42,17
38,8,44,3,41,34,11
40,23,34,2,10,12,9
25,14,20,40,31,15,9
22,35,40,24,42,36,39
7,5,8,18,42,36,13
35,1,10,14,6,26,19
27,33,37,21,3,22,2
21,25,43,19,5,11,20
36,11,8,21,3,16,32
39,5,17,22,40,38,13
37,8,24,31,17,5,9
18,29,11,23,39,33,27
32,38,44,14,11,6,27
25,38,35,29,17,40,44
12,23,37,15,16,14,32
30,6,43,11,14,27,20
21,44,35,11,39,38,19
10,40,17,42,9,12,11
40,29,27,41,3,5,22
41,39,24,33,5,16,9
27,39,15,35,38,41,34
24,19,29,27,43,12,15
17,5,22,29,42,32,31
39,26,44,11,24,36,25
28,12,6,45,1,2,43
42,21,29,2,35,4,31
22,10,25,38,23,12,37
40,8,39,18,36,9,37
27,44,43,20,39,37,22
4,7,2,17,26,15,9
24,18,1,32,42,29,23
23,38,5,45,35,40,33
30,21,18,37,10,1,9
45,4,25,30,14,26,13
1,37,16,45,4,12,20
42,24,15,39,19,23,5
14,40,32,18,29,5,15
3,23,8,2,22,11,26
40,13,15,11,6,37,29
7,41,31,26,3,23,10
24,30,26,11,9,19,32
3,40,9,12,42,32,8
28,23,30,26,21,6,12
3,40,34,11,2,4,33
20,33,34,3,35,32,24
26,6,2,31,17,15,29
4,19,31,7,28,42,32
12,3,24,7,30,9,1
9,18,31,10,8,1,3
8,41,45,31,1,17,16
45,6,11,5,42,2,36
33,38,43,24,34,14,25
3,19,4,10,17,30,23
21,37,18,13,39,41,38
11,12,42,40,8,35,24
13,41,28,17,2,40,1
5,23,7,37,31,41,20
11,31,27,40,35,43,4
23,27,44,41,16,32,11
36,45,23,18,24,40,12
27,37,10,29,2,16,36
29,16,43,5,31,1,28
18,36,31,37,33,16,1
9,24,31,32,7,3,38
42,23,37,28,10,1,11
42,15,31,23,17,24,34
20,22,12,44,32,1,13
12,45,28,22,41,21,5
40,6,14,11,38,37,7
8,14,29,11,38,13,1
15,39,18,38,22,12,28
25,13,2,8,19,12,30
20,14,18,24,19,3,38
43,29,3,42,45,19,4
25,26,44,35,39,17,9
21,7,3,19,14,30,27
11,36,8,24,28,5,9
27,36,24,2,6,18,20
43,31,12,16,19,4,9
29,13,36,30,39,35,1
24,37,13,40,38,33,6
33,17,39,18,5,43,32
38,40,41,21,14,20,32
20,39,44,34,5,12,41
31,11,24,28,18,37,27
37,1,28,8,21,25,23
42,38,9,6,19,32,40
29,4,16,12,31,8,2
39,7,45,8,41,9,37
20,14,21,25,36,16,33
25,4,3,31,11,6,21
17,12,8,21,34,40,2
18,7,21,16,14,26,35
11,12,2,21,28,14,14
12,2,26,33,15,45,24
35,11,25,26,4,23,16
24,6,18,41,38,27,20
42,35,2,30,11,8,1
27,36,42,15,12,1,35
44,2,34,25,42,39,24
40,19,41,36,31,33,17
16,42,29,43,13,9,30
41,21,44,13,36,40,20
45,36,33,26,39,40,28
15,34,16,33,22,19,13
31,22,23,19,13,4,45
28,43,20,4,15,5,39
30,44,39,42,22,5,11
28,35,6,43,7,9,44
27,33,5,10,44,34,16
45,8,3,10,43,1,17
33,9,25,42,22,3,34
13,7,38,41,30,34,15
42,10,41,28,37,8,44
42,37,35,23,22,26,12
4,29,5,19,9,6,15
43,15,1,2,30,18,26
28,40,1,31,30,33,23
10,15,14,8,31,35,23
26,1,10,11,44,31,38
32,19,30,22,9,11,39
20,5,11,8,39,27,43
5,1,34,29,26,8,4
42,36,8,5,16,37,17
37,9,24,12,43,4,13
27,12,33,17,6,2,29
43,34,35,5,19,32,28
43,6,25,41,42,29,30
30,42,32,18,10,17,35
24,30,19,32,13,7,22
3,4,29,14,23,43,33
23,14,34,1,43,21,11
37,45,28,12,7,39,21
11,13,35,41,4,24,25
21,32,16,5,31,12,42
18,9,38,11,40,6,32
11,15,42,4,38,5,12
16,14,31,13,37,18,30
32,23,4,31,39,3,44
6,31,19,40,14,32,3
15,26,39,1,9,36,5
29,20,33,34,42,6,4
34,16,7,42,45,21,27
24,29,31,21,39,44,12
4,7,23,26,6,5,16
13,21,9,11,39,32,44
28,12,29,35,31,45,6
23,18,32,30,9,20,43
33,28,5,9,1,26,19
35,25,39,38,28,2,22
13,34,21,43,4,45,29
17,15,41,27,34,40,22
38,30,13,44,7,10,36
7,21,19,10,14,35,36
1,40,26,21,45,20,38
35,32,43,15,5,19,23
37,34,17,44,24,43,3
45,29,25,20,32,37,1
6,2,17,34,12,41,15
38,8,32,19,43,35,44
34,12,39,5,9,3,29
32,23,38,44,39,1,6
19,18,35,7,12,9,1
21,18,4,25,43,3,6
19,28,1,25,23,27,18
43,3,42,18,28,10,37
21,28,39,23,13,37,15
12,44,9,23,26,7,41
39,4,43,19,24,40,13
3,21,2,20,33,45,29
32,1,23,5,40,22,31
33,30,23,25,14,1,32
40,36,4,6,44,21,39
31,23,5,2,11,25,19
28,42,10,19,11,4,17
45,42,11,4,40,27,29
31,14,18,45,15,34,38
20,29,3,18,28,25,19
39,5,25,42,22,38,16
28,7,18,6,42,38,35
17,11,16,12,20,33,34
33,3,13,39,29,27,21
30,8,41,14,25,22,28
13,22,43,26,4,12,10
35,12,17,26,6,40,3
31,39,14,44,8,16,27
9,38,37,34,36,31,45
21,34,26,25,15,27,19
4,14,3,9,44,29,27
20,23,26,43,30,45,12
2,9,40,39,30,23,4
43,22,19,1,2,18,31
32,22,44,26,24,31,16
30,40,31,7,10,33,14
33,1,24,39,23,16,28
9,27,40,36,32,33,27
36,21,16,10,6,14,17
12,8,15,39,18,5,20
16,25,35,8,18,17,11
3,45,22,14,44,5,40
42,27,8,7,29,25,36
39,18,23,11,37,28,44
29,37,21,4,8,44,9
3,12,10,22,36,43,39
9,41,20,44,34,27,11
24,14,7,21,15,32,34
42,23,41,26,31,2,30
23,34,5,37,26,16,18
15,37,34,43,3,44,5
3,43,11,20,5,13,10
5,44,3,43,36,8,12
39,27,45,29,9,43,1
24,22,26,45,37,10,15
36,17,3,38,24,41,45
34,41,38,42,45,23,30
10,23,6,29,25,43,31
3,23,1,45,37,41,32
16,44,18,37,36,8,4
44,9,25,29,17,14,19
6,37,23,19,27,40,21
32,2,18,38,20,1,4
19,31,3,44,40,16,14
32,1,7,42,28,38,18
25,4,45,30,42,40,14
13,9,43,27,33,21,26
5,26,17,10,40,29,34
25,19,29,43,5,30,16
11,4,36,18,23,42,40
17,43,8,14,35,15,39
21,9,35,32,12,28,37
42,2,45,20,26,12,31
9,35,2,21,10,16,41
33,6,35,12,24,4,23
25,35,43,24,34,42,36
30,25,10,12,33,40,31
38,41,42,36,43,19,37
22,16,11,24,38,31,34
40,17,38,20,43,30,13
12,9,13,8,21,3,10
38,3,44,15,7,20,32
3,15,32,19,11,29,12
12,1,9,18,27,16,15
17,15,33,14,8,21,37
5,32,39,9,1,10,19
21,37,31,29,4,44,17
35,43,39,8,27,40,21
39,27,41,14,6,9,35
10,30,17,5,22,39,26
9,21,39,18,22,29,20
17,33,36,6,39,21,22
9,3,16,30,22,34,35
33,21,18,29,6,17,9
8,38,27,15,23,17,36
19,7,36,1,17,26,28
15,44,29,7,10,40,5
9,35,12,14,8,2,4
16,38,35,17,9,39,32
22,40,17,6,13,5,42
38,39,30,13,20,26,24
33,27,12,32,13,39,19
11,40,26,19,13,7,32
16,35,39,36,45,4,42
36,45,3,41,13,24,7
33,22,1,34,37,44,18
20,37,45,18,3,14,6
11,25,42,41,18,29,39
7,5,37,3,44,45,1
29,16,3,35,26,17,4
17,10,41,9,31,34,22
13,16,22,39,21,25,2
45,8,40,21,39,6,17
35,24,19,28,3,36,23
31,5,35,4,26,36,23
4,23,21,42,16,14,11
27,11,14,40,39,9,7
12,22,16,32,37,27,34
1,45,23,42,31,9,20
2,19,42,4,36,12,23
2,42,22,36,27,6,7
4,38,43,27,15,6,10
7,17,14,32,5,25,39
17,22,38,33,25,24,30
44,8,37,39,41,31,23
9,15,3,16,20,31,37
13,40,23,39,24,43,41
38,9,4,11,19,32,15
11,45,18,4,30,26,16
2,26,42,30,44,16,29
5,38,13,1,42,4,43
45,11,29,12,8,30,13
13,39,21,5,9,37,12
26,39,21,36,40,28,16
29,21,1,32,41,12,3
18,13,40,20,16,9,25
44,41,11,39,4,35,43
17,5,27,45,23,20,9
28,41,13,23,2,29,3
36,18,35,13,25,20,39
11,5,45,39,28,43,32
26,8,41,36,9,10,3
24,10,15,38,20,36,31
40,5,16,39,1,28,31
13,43,6,12,19,32,41
12,45,3,37,23,24,13
25,1,4,43,7,12,45
5,17,18,42,32,31,38
16,34,30,5,44,36,28
16,6,34,30,12,7,45
2,29,34,37,22,16,7
26,41,14,40,34,6,32
10,1,29,37,42,16,27
13,10,24,35,5,32,33
40,24,45,43,5,19,39
21,42,20,45,32,34,1
18,36,15,6,23,44,3
5,45,11,2,29,4,36
24,18,27,20,43,26,35
18,26,22,31,24,42,40
33,40,38,31,45,16,18
41,16,3,2,14,13,29
24,40,3,26,43,19,25
38,16,29,31,39,7,19
39,40,34,1,13,19,41
8,42,24,36,44,5,18
36,5,14,18,38,28,42
28,1,44,12,29,24,33
3,15,39,1,34,38,42
42,20,28,18,25,5,44
17,45,6,7,29,20,18
8,18,40,20,27,41,10
13,2,5,35,31,37,34
16,8,35,38,25,3,22
20,18,41,42,3,1,32
23,27,28,4,9,7,14
7,35,29,6,32,36,42
19,2,3,31,15,33,41
10,11,7,16,14,17,20
15,14,11,45,22,30,18
43,4,15,23,13,18,10
22,43,9,36,41,40,37
10,17,26,15,31,22,30
3,32,38,15,36,5,20
31,25,20,34,45,16,8
3,13,14,16,27,42,10
23,34,9,30,20,31,26
22,27,21,14,17,37,43
4,37,7,15,9,25,41
40,17,21,23,38,37,41
6,44,9,42,14,28,17
15,8,27,6,43,19,45
37,40,10,8,34,19,4
14,39,42,32,40,30,21
38,12,19,45,31,10,26
45,11,19,29,16,1,33
38,13,35,3,2,15,43
33,43,3,32,20,39,15
27,22,26,30,39,8,45
29,27,41,2,26,25,31
45,36,39,1,13,42,30
32,25,19,10,18,27,17
42,10,43,6,41,25,2
14,37,41,2,43,25,44
38,6,35,22,18,16,33
11,36,21,19,22,42,37
4,11,7,19,28,33,31
11,16,34,38,30,20,9
22,17,9,38,39,18,42
11,35,45,43,3,17,9
42,18,12,6,32,9,11
32,28,24,25,6,15,40
28,10,37,45,4,42,26
28,12,38,24,18,35,40
32,22,4,27,10,38,15
29,11,33,17,41,12,14
26,3,35,22,37,38,14
7,45,44,14,43,1,16
1,17,27,9,21,3,8
9,30,45,18,6,19,4
25,5,10,28,7,20,13
35,12,44,7,34,16,41
33,3,24,5,6,36,45
8,27,22,14,4,42,24
40,16,44,45,38,17,23
21,12,24,36,32,2,34
14,43,1,5,15,36,24
24,36,10,2,44,40,45
3,6,27,39,14,13,4
2,26,19,40,25,33,22
10,34,9,38,40,20,17
26,15,41,28,24,16,39
9,10,24,44,20,19,7
24,13,15,5,45,41,40
8,14,35,3,32,25,12
4,29,36,30,33,23,15
10,21,45,36,37,7,32
39,5,37,3,34,18,7
19,34,43,14,30,1,39
17,29,26,37,25,44,14
32,27,26,12,21,28,43
41,1,4,42,19,29,18
12,23,31,22,38,5,26
42,28,34,44,4,32,12
17,34,26,28,30,22,25
19,42,10,14,44,39,5
33,44,19,30,13,42,21
30,43,27,45,14,2,7
22,36,10,29,23,44,15
38,44,32,31,28,13,25
11,34,19,33,10,42,45
34,11,45,25,19,18,21
21,36,42,18,17,39,13
39,41,43,19,28,32,38
43,14,16,4,24,27,41
29,28,19,20,18,16,4
1,36,22,38,8,16,28
25,30,37,44,3,41,20
26,17,38,29,22,10,25
21,36,16,19,27,32,24
38,5,37,36,12,3,44
40,41,33,36,9,17,6
39,7,38,14,34,13,3
43,36,11,37,23,8,7
28,12,8,14,23,34,13
22,42,17,16,41,25,6
3,15,38,11,21,30,42
2,30,23,15,33,16,32
5,36,31,17,34,25,3
37,15,34,17,26,36,6
38,8,39,7,44,6,35
20,19,16,35,1,4,8
9,29,39,27,35,28,43
20,31,35,8,9,11,5
2,34,4,12,17,45,30
5,17,28,14,6,19,20
39,33,26,10,11,2,3
44,20,29,31,24,9,17
38,26,7,22,42,33,20
30,2,11,44,38,13,45
3,13,18,25,35,40,26
42,17,33,18,11,5,6
17,36,45,37,40,16,26
4,8,11,2,14,18,15
8,15,21,18,33,36,28
32,14,16,24,41,18,40
11,14,21,27,29,34,22
30,1,38,12,33,4,3
42,9,25,40,11,31,3
41,16,3,45,26,31,42
28,15,13,9,1,41,35
20,14,24,2,32,28,35
14,43,31,30,25,18,34
38,35,21,2,27,1,34
44,29,45,22,32,34,9
44,13,41,9,29,33,11
15,36,12,28,25,20,29
10,30,34,37,44,27,9
38,42,33,27,44,8,10
31,13,41,10,6,20,30
2,1,4,8,12,22,15
15,16,44,18,30,1,42
39,10,19,34,37,25,18
26,14,19,27,9,21,5
3,28,45,32,24,39,20
23,12,5,21,26,32,42
38,24,22,39,14,37,17
41,36,4,17,3,14,7
40,43,4,7,33,8,3
28,3,22,39,5,21,41
7,21,43,26,13,39,24
27,16,40,22,24,32,4
42,24,44,12,29,39,40
41,23,45,36,30,19,24
42,45,20,23,34,1,31
12,23,1,32,27,17,31
27,13,7,25,8,45,40
7,12,28,39,24,35,40
26,18,16,43,12,22,14
12,10,42,44,17,22,38
29,13,41,31,27,30,39
20,4,42,40,25,1,21
40,35,6,36,20,26,18
2,22,3,29,23,13,33
3,16,13,15,6,30,10
24,38,44,41,26,12,1
14,43,40,25,37,42,24
39,27,36,44,14,16,19
41,42,30,36,5,45,28
19,27,31,25,39,15,36
36,32,39,29,6,8,28
40,36,25,23,32,42,4
35,22,37,6,41,38,25
34,37,2,12,35,18,13
34,5,14,3,30,37,17
1,34,31,22,17,27,44
25,16,3,38,4,11,44
21,40,41,2,27,37,9
6,10,40,34,27,16,5
1,20,6,22,45,8,3
13,20,4,22,2,42,23
39,24,21,40,3,29,4
38,36,6,14,8,20,28
45,11,5,41,29,26,19
5,22,3,44,42,17,7
37,36,3,15,31,32,33
29,38,23,7,41,26,45
35,5,39,16,14,43,4
36,20,38,2,21,1,19
18,25,12,23,14,43,30
26,12,39,22,4,2,41
20,5,1,35,42,30,37
14,36,41,20,34,9,39
44,41,19,11,42,20,38
34,18,1,3,38,19,12
42,32,45,18,9,40,34
37,23,8,17,29,42,38
6,29,22,25,39,21,18
15,1,29,30,43,12,7
28,22,20,8,35,41,27
42,35,5,39,14,34,22
40,26,18,34,19,28,12
24,18,9,4,41,37,1
28,29,42,41,2,30,4
32,4,25,3,39,12,19
21,9,8,4,12,31,17
38,19,44,10,11,5,28
7,23,42,25,27,1,8
44,20,45,40,3,41,12
17,39,11,5,34,35,38
18,25,45,42,22,28,8
15,3,22,40,39,16,9
10,26,9,41,13,18,40
45,36,30,11,15,18,37
34,6,28,36,17,44,29
8,7,33,39,11,31,38
18,11,24,4,29,19,42
8,42,31,34,13,38,3
6,29,10,14,20,32,18
29,7,1,23,2,20,25
2,17,26,14,12,4,43
9,23,45,33,37,31,5
26,2,34,5,7,11,44
45,19,24,38,11,30,35
17,13,25,32,39,10,33
35,24,13,43,16,38,29
41,34,15,31,29,28,39
5,42,37,16,36,3,38
2,31,12,30,44,39,11
43,15,12,14,11,9,19
38,6,9,28,33,5,8
3,21,18,6,22,1,42
14,15,12,28,25,18,4
32,45,25,10,37,5,15
19,23,42,7,14,17,6
6,11,34,35,21,44,17
7,9,13,24,35,40,31
16,14,20,39,26,6,19
25,12,31,27,30,24,6
39,41,20,31,43,10,11
17,24,15,38,37,10,30
31,7,34,45,22,16,32
2,23,28,7,20,22,10
4,17,10,25,42,35,6
4,29,7,17,37,32,15
3,40,12,20,36,19,2
28,14,6,18,31,1,3
39,29,23,33,3,34,26
35,17,42,40,39,11,27
13,37,1,21,43,28,20
3,43,40,35,12,1,21
5,10,26,41,40,36,9
5,8,18,20,19,32,31
45,41,16,10,6,12,8
32,44,36,6,15,43,22
30,11,27,19,35,1,18
29,23,40,18,37,13,43
31,6,44,45,4,37,2
43,20,1,45,15,23,44
30,28,43,4,35,44,9
38,10,31,33,22,18,32
3,33,26,18,41,34,32
19,30,1,6,7,9,28
27,10,39,14,4,23,30
12,9,27,20,26,2,17
21,37,10,20,38,33,12
39,21,5,44,22,38,26
35,11,22,31,21,19,4
15,2,27,20,22,44,40
23,17,33,43,31,30,19
23,29,45,28,10,8,12
32,30,38,4,34,31,33
43,39,9,1,34,19,8
42,35,6,26,34,5,22
34,17,6,26,20,36,16
9,14,29,10,2,40,11
12,2,33,45,34,15,42
26,33,35,36,9,17,28
26,1,24,25,31,17,36
36,23,39,43,27,40,10
21,44,9,18,7,24,15
13,2,35,3,40,30,20
44,23,40,28,30,25,11
2,12,25,34,22,10,42
25,43,36,41,5,31,45
24,33,15,44,34,1,43
43,19,3,16,4,13,6
18,39,13,16,29,45,20
12,42,22,37,4,24,44
11,42,30,43,18,4,31
33,25,44,38,6,45,4
40,21,6,13,22,12,26
38,24,13,36,30,1,19
10,13,39,44,45,31,29
23,26,25,44,28,3,38
12,36,16,22,15,29,24
3,42,29,7,10,32,43
1,3,39,9,42,43,22
7,39,43,10,33,32,5
36,9,26,3,38,44,33
26,37,20,16,34,43,24
35,7,11,28,3,36,6
2,26,24,12,13,11,1
5,43,22,6,32,42,25
36,42,24,10,21,12,40
25,8,30,43,45,18,1
12,2,24,40,14,4,21
6,38,3,19,10,12,15
10,11,2,16,1,15,25
43,19,35,44,3,23,24
2,41,13,45,37,33,12
22,19,44,8,10,34,21
19,41,37,2,15,10,13
28,16,22,3,23,19,24
10,34,1,26,27,2,16
17,11,4,2,24,9,16
17,43,39,40,6,34,29
18,24,27,21,1,45,10
37,20,8,44,38,3,45
3,28,20,29,13,17,15
21,28,41,22,45,25,31
17,25,11,3,42,28,32
19,36,32,4,37,16,3
27,44,20,22,12,17,10
25,9,37,20,14,42,8
20,6,18,24,26,19,37
8,29,41,24,22,7,30
9,2,35,37,1,24,12
17,25,22,32,39,20,43
34,39,15,23,19,29,16
27,15,13,38,35,36,11
38,33,10,40,41,16,35
19,13,2,5,15,26,43
22,9,31,44,7,18,24
29,22,21,16,42,4,32
39,8,13,34,14,25,44
14,43,20,2,5,33,30
2,9,8,16,44,32,14
38,41,24,25,32,15,28
37,21,43,40,4,10,20
3,5,33,6,36,44,22
4,26,24,28,42,6,25
